
1504618559.41708, 0.23931623931623933
1504618559.422396, 0.2454212454212454
1504618559.4277015, 0.231990231990232
1504618559.43301, 0.24786324786324784
1504618559.4383113, 0.27594627594627597
1504618559.4436164, 0.2722832722832723
1504618559.4489107, 0.2612942612942613
1504618559.4542272, 0.2979242979242979
1504618559.4595397, 0.3137973137973138
1504618559.4648771, 0.3089133089133089
1504618559.4702106, 0.304029304029304
1504618559.4755135, 0.32967032967032966
1504618559.4808247, 0.3504273504273504
1504618559.486123, 0.34676434676434675
1504618559.4914184, 0.34798534798534797
1504618559.4967184, 0.36996336996337
1504618559.50202, 0.38583638583638585
1504618559.507322, 0.37484737484737485
1504618559.5126178, 0.3821733821733822
1504618559.5179906, 0.4053724053724054
1504618559.5232995, 0.4065934065934066
1504618559.528599, 0.38705738705738707
1504618559.5339048, 0.38705738705738707
1504618559.5391989, 0.39194139194139194
1504618559.5444994, 0.36874236874236876
1504618559.5498047, 0.326007326007326
1504618559.5551057, 0.3162393162393162
1504618559.5604076, 0.30036630036630035
1504618559.5657268, 0.2600732600732601
1504618559.5710936, 0.22832722832722832
1504618559.5764062, 0.22832722832722832
1504618559.5817146, 0.21123321123321126
1504618559.5870185, 0.17826617826617824
1504618559.5923147, 0.16849816849816848
1504618559.5976126, 0.18315018315018317
1504618559.6029892, 0.17704517704517703
1504618559.6082985, 0.14652014652014653
1504618559.614564, 0.16117216117216118
1504618559.6198883, 0.17338217338217338
1504618559.6251886, 0.1575091575091575
1504618559.6304874, 0.14285714285714285
1504618559.635783, 0.16605616605616605
1504618559.6410782, 0.18315018315018317
1504618559.6463742, 0.16727716727716727
1504618559.6516666, 0.1575091575091575
1504618559.656967, 0.18192918192918195
1504618559.6622758, 0.17704517704517703
1504618559.6676006, 0.16117216117216118
1504618559.673001, 0.16483516483516483
1504618559.678304, 0.18437118437118438
1504618559.6836252, 0.18803418803418803
1504618559.6889207, 0.16605616605616605
1504618559.6942194, 0.1697191697191697
1504618559.6995149, 0.18803418803418803
1504618559.7048125, 0.17948717948717946
1504618559.7101104, 0.1514041514041514
1504618559.7154582, 0.17094017094017094
1504618559.7207665, 0.17948717948717946
1504618559.7260847, 0.17216117216117216
1504618559.7313857, 0.14896214896214896
1504618559.7366803, 0.1758241758241758
1504618559.7419758, 0.17338217338217338
1504618559.7472727, 0.14896214896214896
1504618559.7525668, 0.14652014652014653
1504618559.757867, 0.1697191697191697
1504618559.7631721, 0.1575091575091575
1504618559.7685013, 0.1440781440781441
1504618559.7738297, 0.14652014652014653
1504618559.779127, 0.16727716727716727
1504618559.7844427, 0.15506715506715507
1504618559.7897418, 0.14896214896214896
1504618559.7950401, 0.1697191697191697
1504618559.8003428, 0.18437118437118438
1504618559.805643, 0.17216117216117216
1504618559.810937, 0.16727716727716727
1504618559.8162708, 0.1978021978021978
1504618559.821578, 0.20512820512820512
1504618559.826877, 0.1916971916971917
1504618559.8321729, 0.20757020757020755
1504618559.8374693, 0.2148962148962149
1504618559.8428395, 0.20879120879120877
1504618559.848136, 0.18681318681318682
1504618559.85344, 0.1746031746031746
1504618559.8587358, 0.17216117216117216
1504618559.8640358, 0.14163614163614163
1504618559.8693647, 0.115995115995116
1504618559.8747168, 0.12454212454212454
1504618559.8800216, 0.13675213675213677
1504618559.8853567, 0.11233211233211234
1504618559.890656, 0.0989010989010989
